transcript_id	gene_name	known_status	single_exon	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000316218.9	PDIA5	1	0	8.589674070705883e-4	0.026758694493756646	0.6743078350947882	8.734728876385335	9.409036711480121
ENST00000263713.7	EPB41L5	1	0	8.594694858271989e-4	0.02676350429228167	-0.7157637993450034	9.020604414585053	8.304840615240048
MSTRG.4190.7	MSTRG.4190	0	0	8.618161591185741e-4	0.026820976603893387	3.801562932019395	3.942522438298575	7.74408537031797
ENST00000228928.9	OAS3	1	0	8.62011979137044e-4	0.026820976603893387	0.4590108270272793	11.59984500103492	12.058855828062196
MSTRG.15017.18	MSTRG.15017	0	0	8.626392501195418e-4	0.02682831885034648	1.281309089160766	6.839962651615056	8.121271740775823
ENST00000366691.3	RHOU	1	0	8.632661637746188e-4	0.02682831885034648	-2.3579476516076157	8.257454222612466	5.899506571004848
ENST00000353383.3	RAI1	1	0	8.63293526537904e-4	0.02682831885034648	-0.5758827161882331	10.806509200373819	10.230626484185583
ENST00000524370.3	MOK	1	0	8.668932454344673e-4	0.026929314509204598	6.460270371907797	1.6890645019901054	8.149334873897905
ENST00000360961.8	MPC1	1	0	8.676703486558756e-4	0.02694258185900901	1.350014529325214	5.988265210054237	7.33827973937945
ENST00000241704.7	COPA	1	0	8.681432183809031e-4	0.02694639537149467	0.5690496534550504	11.151343025193485	11.720392678648533
ENST00000422544.2	PDGFC	1	0	8.686565374160497e-4	0.02695146081446	1.887616885531589	3.829322161014065	5.716939046545653
ENST00000357481.4	ACIN1	1	0	8.690744867442872e-4	0.026953564369909346	0.9004954574403267	7.858206126913579	8.758701584353904
MSTRG.2255.8	MSTRG.2255	0	0	8.698106367422334e-4	0.02696553096436041	-1.2611426085366406	7.013322238185474	5.752179629648832
ENST00000543284.1	PDCD2	1	0	8.711370530892429e-4	0.02699577976475469	-1.5466660420612892	6.623279835978266	5.076613793916975
MSTRG.18897.12	MSTRG.18897	0	0	8.744999667150539e-4	0.027089088103752393	-1.1816609150864614	6.396389946682616	5.2147290315961525
ENST00000477068.1	SP110	1	0	8.75259529948789e-4	0.02710171071474977	1.6375610466645194	4.098442813804554	5.736003860469073
MSTRG.9925.2	MSTRG.9925	0	0	8.760943597611147e-4	0.027116652807129604	-1.856009403210403	12.748447247028308	10.892437843817904
MSTRG.6645.8	MSTRG.6645	0	0	8.807152865941054e-4	0.027241655054907023	2.9480557661952584	4.335644774172337	7.283700540367596
ENST00000593226.3	PPP1R13L	1	0	8.808407632365978e-4	0.027241655054907023	1.5544820639133237	5.021083873983162	6.575565937896485
ENST00000397582.5	RASSF7	1	0	8.849210290269927e-4	0.027356853835907958	-0.9644875608561391	9.10356260680332	8.13907504594718
ENST00000257940.4	ZC3H10	1	0	8.86125018376167e-4	0.027372124184262308	-0.7809895168322931	8.22182947524185	7.440839958409556
ENST00000394697.4	ADCY7	1	0	8.861261606347568e-4	0.027372124184262308	-7.142995359745539	6.142995424756982	-0.9999999349885594
ENST00000376945.3	SOX21	1	1	8.867411314059967e-4	0.027380133201860973	-4.197595762160912	5.1522465281516885	0.9546507659907748
ENST00000450535.3	ZFAS1	1	0	8.893505944598043e-4	0.027443653500683226	0.8910463765312271	6.818590022127885	7.709636398659111
ENST00000550202.1	OS9	1	0	8.895113538356217e-4	0.027443653500683226	-1.1198918665274775	8.253921789053084	7.134029922525606
MSTRG.17601.5	MSTRG.17601	0	0	8.901670580257093e-4	0.02744754088504473	1.104642800982867	7.4373022696097175	8.541945070592584
ENST00000377595.5	UCHL3	1	0	8.905491338143982e-4	0.02744754088504473	0.7233712078698441	8.948870258497411	9.672241466367254
ENST00000549468.3	TGIF1	1	0	8.907070570539477e-4	0.02744754088504473	4.943610730204025	0.23020534976959942	5.173816079973625
ENST00000421331.1	NEXN-AS1	1	0	8.919201095441706e-4	0.027473923278263958	2.1085167595060397	3.2005749739285707	5.30909173343461
ENST00000354884.6	SLC39A13	1	0	8.923077138416518e-4	0.027474868355355533	0.9728481108032316	8.789740297113394	9.762588407916624
ENST00000488451.3	ITGB1BP1	1	0	8.954028666698959e-4	0.027551202538214418	0.8842813171397439	7.075421877582396	7.959703194722139
ENST00000497947.4	LMO7	1	0	8.955026663888236e-4	0.027551202538214418	-5.069044438154264	4.069044438154266	-1
ENST00000404295.5	NMRAL1	1	0	8.972488533829096e-4	0.027583761658585636	0.6792659593620977	8.51557748358151	9.194843442943606
ENST00000553613.1	RP11-7F17.7	1	0	8.972776179001316e-4	0.027583761658585636	2.6030162679723494	3.268749443243389	5.871765711215739
ENST00000219548.6	STUB1	1	0	8.978018766614812e-4	0.02758886030330173	0.7371609596462527	9.581302279249579	10.31846323889583
MSTRG.17420.3	MSTRG.17420	0	0	8.988346750896063e-4	0.027609575731992266	1.3977854093296314	6.713150659481939	8.11093606881157
ENST00000366613.1	COA6	1	0	9.002179012082402e-4	0.027641034456045755	1.3069643735964234	4.946064436238592	6.2530288098350155
ENST00000495071.4	SUPT20H	1	0	9.009571451511345e-4	0.0276527026165466	-1.298831743713899	7.912300825000205	6.613469081286305
ENST00000534717.3	RHOC	1	0	9.044054266805854e-4	0.027747475699319023	-5.7412633588610165	6.263663563636983	0.5224002047759657
ENST00000304425.3	MIR31HG	1	0	9.060828119448554e-4	0.02778786319325862	1.3815705902411894	5.412249167243644	6.793819757484831
ENST00000445140.4	FXR1	1	0	9.093113420350215e-4	0.02787577028109512	-0.5198130988495558	11.040184314975939	10.520371216126383
ENST00000513132.3	CAMK2D	1	0	9.118441265126269e-4	0.027939581564325817	-1.1632830070749485	8.180173439024973	7.0168904319500225
MSTRG.17424.6	MSTRG.17424	0	0	9.121187948497704e-4	0.027939581564325817	-1.0948525414272794	8.84685744188095	7.7520049004536675
MSTRG.11984.3	MSTRG.11984	0	0	9.12776589165766e-4	0.027948609190220033	0.43007529119382065	14.200560252731622	14.630635543925441
ENST00000477179.3	RPS6KB1	1	0	9.145857043305767e-4	0.027992868295131132	-0.9902712879438074	7.323439711708459	6.333168423764651
ENST00000366903.7	HLX	1	0	9.151387890816629e-4	0.027998663977400303	1.5474737581058216	5.89629787464445	7.443771632750272
ENST00000579585.3	MAP3K3	1	0	9.173199994335185e-4	0.028051809953279685	6.3907205284456685	-0.5760038335084268	5.814716694937243
ENST00000371157.5	STAG2	1	0	9.177060552298697e-4	0.028051809953279685	-0.8350324362024986	11.377660121243242	10.542627685040742
ENST00000451587.3	GNB2	1	0	9.180608809000526e-4	0.028051809953279685	7.074055068776353	1.0794805819584308	8.153535650734787
ENST00000270617.5	ZNF473	1	0	9.183335422563208e-4	0.028051809953279685	-0.7944809507861148	8.76422371381326	7.969742763027146
ENST00000495883.1	SNAP25	1	0	9.19048579113828e-4	0.02806251585658276	-1.0012234502243356	7.318736307930426	6.317512857706091
ENST00000366956.7	PTPN14	1	0	9.210529829516589e-4	0.028112567592652595	0.483816896720483	10.868196571859533	11.352013468580015
MSTRG.21957.1	MSTRG.21957	0	1	9.24927634943144e-4	0.0282196411236696	0.8007185177908217	7.264827390155368	8.065545907946188
ENST00000367109.4	DYRK3	1	0	9.273729115639967e-4	0.02828129385850585	1.0397210898268534	6.998101534076843	8.037822623903695
ENST00000295324.3	CDC42EP3	1	0	9.279946305915332e-4	0.02828129385850585	1.7281139175041769	9.571279077436305	11.299392994940481
ENST00000505555.3	SDHA	1	0	9.280505642800547e-4	0.02828129385850585	-1.372839937777282	7.459313635057001	6.086473697279718
ENST00000574401.3	TMEM256-PLSCR3	1	0	9.288166146494153e-4	0.028293437493418297	1.2569970921884455	6.210188022034974	7.467185114223419
ENST00000226105.8	RANGRF	1	0	9.31226728763595e-4	0.028355632871849386	0.7465668991408045	7.914395434426456	8.66096233356726
ENST00000370473.4	GBP1	1	0	9.388112686019813e-4	0.028575276798408347	2.8576952727933818	5.235913950902135	8.093609223695516
ENST00000562370.3	CAPN15	1	0	9.438220554873289e-4	0.02871058281643401	-1.27080725838375	6.48808538201819	5.217278123634439
ENST00000372805.5	CAP1	1	0	9.440025606141377e-4	0.02871058281643401	0.47061787518230513	11.50762678059222	11.978244655774525
ENST00000436105.1	AC011738.4	1	0	9.448370306199077e-4	0.02872461299606186	4.14365739902314	0.3044300464950977	4.448087445518239
ENST00000330622.7	FBXO21	1	0	9.456885593837808e-4	0.028730342596423937	-0.7407340510842773	8.993303491084337	8.252569440000057
ENST00000265087.6	STC2	1	0	9.457719596676703e-4	0.028730342596423937	2.075552483788699	10.085778542570658	12.161331026359358
ENST00000366835.5	TMEM63A	1	0	9.46427552127745e-4	0.028738916639107465	0.7170523835864062	7.915551576532743	8.632603960119148
MSTRG.26555.5	MSTRG.26555	0	0	9.476937148774053e-4	0.028752911622449563	-1.4332702163044313	7.664943211959723	6.231672995655289
ENST00000305031.4	CHSY3	1	0	9.479715884668185e-4	0.028752911622449563	4.016334660877851	0.380299166688986	4.396633827566838
ENST00000398734.6	UBE2D2	1	0	9.480090117538614e-4	0.028752911622449563	0.8242212110615547	8.025207956684875	8.849429167746429
ENST00000311151.7	DPYSL2	1	0	9.484150040344387e-4	0.028753895929719962	-0.5189218058216576	11.743612878656371	11.22469107283471
ENST00000295958.7	SMIM14	1	0	9.489974785064025e-4	0.028760227914561946	-0.7637932624035503	9.981006365066328	9.217213102662775
ENST00000005386.5	RPAP3	1	0	9.499171512257123e-4	0.02877676999209038	-0.7257063759960034	10.281739916442927	9.556033540446922
ENST00000460189.1	PGD	1	0	9.512434152226043e-4	0.0288056114766288	-0.9085796140611814	7.727232252204554	6.818652638143371
ENST00000469308.1	EIF1	1	0	9.524048688474309e-4	0.02882944144288977	0.9484607581450594	9.788286263995339	10.736747022140399
ENST00000563196.3	SLC38A7	1	0	9.53012865231489e-4	0.028836506024734407	4.132916292459575	0.19950203436933509	4.332418326828909
MSTRG.6516.2	MSTRG.6516	0	0	9.557602242268763e-4	0.028908272998158055	-0.5029335629991835	11.731008014853073	11.228074451853887
MSTRG.3535.1	MSTRG.3535	0	0	9.563575584690665e-4	0.028914978703170984	-0.690134305781878	11.37047213837328	10.680337832591402
MSTRG.7061.4	MSTRG.7061	0	0	9.591485424465414e-4	0.028984731446028464	5.226177948063206	1.0565265668755133	6.28270451493872
ENST00000367451.6	UCHL5	1	0	9.594176926157232e-4	0.028984731446028464	1.0489559114107012	7.092543676770447	8.141499588181146
ENST00000477992.1	ARPC2	1	0	9.623894628844365e-4	0.029063104623168017	1.067065967665419	5.818158191905118	6.8852241595705355
ENST00000591909.3	TUBB6	1	0	9.637674699845398e-4	0.029093146689201817	0.8659260667129159	6.7844891213610845	7.650415188074
MSTRG.1637.4	MSTRG.1637	0	0	9.641401614008579e-4	0.029093146689201817	0.8086172027299576	7.6023739948978255	8.410991197627784
ENST00000379400.5	RASSF2	1	0	9.653714321455042e-4	0.02911308821948291	-0.5816117682103253	10.523312542901106	9.94170077469078
ENST00000438544.3	ARSE	1	0	9.655574291585781e-4	0.02911308821948291	-1.1989116514652443	6.619939399971457	5.421027748506211
ENST00000267257.9	PXN	1	0	9.659656862208849e-4	0.029113993981294068	0.8646689321660083	9.25627065153354	10.120939583699549
ENST00000589796.2	RP13-890H12.2	1	0	9.672597844204624e-4	0.02914158764200937	-1.0571036471669288	6.782202244055447	5.725098596888517
ENST00000371250.3	PPAP2B	1	0	9.683595398096255e-4	0.029155688643858584	0.5349442189136503	9.920142883608884	10.455087102522533
ENST00000530769.3	TAF1D	1	0	9.68810739233736e-4	0.029155688643858584	-0.8282459507216509	9.361476110357929	8.533230159636275
ENST00000524000.3	FBXO32	1	0	9.694223371595124e-4	0.029155688643858584	5.229595508563963	-0.47243012979166027	4.757165378772304
ENST00000378454.5	DCDC2	1	0	9.695997573883796e-4	0.029155688643858584	-2.8461224166732504	10.410013671922085	7.563891255248833
ENST00000228280.7	KITLG	1	0	9.699700531263727e-4	0.029155688643858584	1.0572022303947517	7.1062500808435125	8.163452311238263
ENST00000423057.4	DOCK4	1	0	9.700003717593805e-4	0.029155688643858584	-1.8041789139534052	7.5183170853283485	5.714138171374941
ENST00000538622.1	FKBP4	1	0	9.73410699431958e-4	0.02924458218900151	-1.760693006187005	5.742700104947408	3.9820070987604024
ENST00000469846.2	THUMPD3-AS1	1	0	9.737176578771694e-4	0.02924458218900151	1.7328388387101108	4.3835627752659505	6.116401613976061
ENST00000370207.4	F3	1	0	9.789491726448745e-4	0.029390238089970558	4.700455220570351	1.0613505251786501	5.761805745749
ENST00000355946.4	SH3PXD2A	1	0	9.799601915757305e-4	0.0293980318052456	6.40365951127047	-0.9999998669601966	5.403659644310276
ENST00000561089.3	KIF23	1	0	9.803331667614808e-4	0.0293980318052456	1.0696434207750565	6.882316463742993	7.951959884518049
MSTRG.25262.4	MSTRG.25262	0	0	9.803544908747477e-4	0.0293980318052456	-6.192108618935253	5.192108618935256	-1
ENST00000611537.1	VGF	1	0	9.819155974333772e-4	0.029433378872129705	2.5771019215984707	3.529853582849877	6.106955504448348
MSTRG.6794.4	MSTRG.6794	0	0	9.833620679191857e-4	0.029465263488600683	-0.8458542217206686	10.212793438167992	9.366939216447324
ENST00000588286.1	TMEM147-AS1	1	1	9.846578959503188e-4	0.029492611228236456	-0.6401140821866602	9.450690745605455	8.810576663418793
ENST00000366621.5	KCNK1	1	0	9.853248310002086e-4	0.029501108329795047	-1.3867772015493498	7.768603642353714	6.381826440804364
ENST00000528220.1	RNASEH2C	1	0	9.86791863991723e-4	0.02953354483456099	1.236705626697772	5.512109050798706	6.748814677496478
ENST00000514987.3	NUP54	1	0	9.885271000775477e-4	0.029573980016583516	1.5478713794373606	5.47314090819647	7.0210122876338295
ENST00000372715.4	WDR34	1	0	9.901117501591118e-4	0.029609880416471623	-0.5996202777650925	11.349159761478044	10.749539483712947
MSTRG.21400.1	MSTRG.21400	0	0	9.911422794349378e-4	0.029629188055946876	-0.9750253823645898	8.254491120970807	7.279465738606216
ENST00000359135.5	GULP1	1	0	9.940776408897181e-4	0.029705401615981303	-1.7841571858104128	8.719224490737464	6.93506730492705
ENST00000498077.4	XRN1	1	0	9.96686125813283e-4	0.029769891487898437	-5.720345672923723	6.108045502998149	0.3876998300744239
ENST00000374948.4	BIRC5	1	0	9.971836299585762e-4	0.029769891487898437	-0.6613996775595433	9.457898607155345	8.796498929595801
ENST00000591292.3	ROGDI	1	0	9.973959773346593e-4	0.029769891487898437	-1.3452782717067548	6.32425907948629	4.978980807779535
ENST00000392550.5	LLGL2	1	0	9.991358377886336e-4	0.029810263327695985	-2.3645428201237495	8.612967371860728	6.248424551736979
ENST00000265000.6	GALNT7	1	0	9.99859407983364e-4	0.02982029354836707	-0.8003398148687845	11.052276130765524	10.251936315896737
ENST00000515147.1	ITGA3	1	0	0.0010007933766073744	0.029832281754644138	1.1183450617660107	6.965258494491605	8.083603556257614
ENST00000009589.5	RPS20	1	0	0.0010010364624789977	0.029832281754644138	0.4241335511252516	13.943620780909672	14.367754332034922
ENST00000414602.3	PRPSAP2	1	0	0.001001798291965669	0.029843431548235797	-6.297977568231208	5.297977568231209	-1
ENST00000402738.3	HERC3	1	0	0.001002688687760251	0.02985840120608156	0.848915704026412	8.154042259982752	9.002957964009163
MSTRG.7432.5	MSTRG.7432	0	0	0.001005144582731482	0.029917523344426877	0.66334783482125	9.202471767271037	9.865819602092285
ENST00000393910.3	NT5C3B	1	0	0.0010054514061607017	0.029917523344426877	-0.8932820009207205	7.924520383063634	7.031238382142913
MSTRG.18768.11	MSTRG.18768	0	0	0.001006963324530746	0.029950933474653493	0.5956516424453386	9.81196963963632	10.407621282081658
ENST00000337737.5	DTX3	1	0	0.0010077361286943446	0.02996234220876963	0.6584021426673268	8.554364867075675	9.212767009743
ENST00000367495.3	RAB32	1	0	0.0010104322818486507	0.03003090569878903	0.5864688992948627	9.203631868871252	9.790100768166115
ENST00000508657.3	KLHL3	1	0	0.0010112726096427626	0.030044280846187165	6.167415814925461	-1	5.167415814925462
ENST00000425345.1	EPDR1	1	0	0.00101667668855983	0.03019317957379245	-1.6881368312644143	7.90256258466686	6.214425753402446
ENST00000481034.1	GLRX3	1	0	0.001019430546048541	0.030262125885256973	0.7955022711657457	7.8014728513781035	8.596975122543846
ENST00000380071.5	RFC3	1	0	0.0010197845401399975	0.030262125885256973	-0.4853611697353629	11.339415098769932	10.854053929034569
ENST00000458716.2	ZFHX4	1	0	0.0010206124007885763	0.030265079733393	1.547916767296956	4.658896394564679	6.206813161861635
MSTRG.16254.2	MSTRG.16254	0	0	0.0010206704208775119	0.030265079733393	0.9644760356316343	8.145289499994863	9.109765535626497
ENST00000493066.3	NMD3	1	0	0.0010215218647102533	0.030278663296034337	6.110447169707109	0.8594407799955204	6.96988794970263
MSTRG.27696.5	MSTRG.27696	0	0	0.0010278729420838907	0.03045518686019694	-0.9682841047896492	7.692864022826938	6.724579918037287
ENST00000336520.5	MRPL55	1	0	0.0010299067471200882	0.030503705914991543	0.757851249252206	7.594572276129868	8.352423525382072
ENST00000557835.3	FAM96A	1	0	0.0010322584118806284	0.030555134182175172	-1.3988466872668606	5.873028488662897	4.474181801396036
ENST00000506491.3	KLHL3	1	0	0.0010324370137552467	0.030555134182175172	-5.701423161662738	4.701423161662738	-1
ENST00000293778.8	CXCL16	1	0	0.001033782737701141	0.030583202843974148	-2.760130126923325	7.423903356110293	4.663773229186967
ENST00000586789.3	POLR2I	1	0	0.0010384252782019382	0.03069737571080292	1.3198134076670152	4.917551024815499	6.237364432482514
ENST00000487698.3	SF3B1	1	0	0.001038471422464071	0.03069737571080292	0.938591805505416	6.652079560316735	7.59067136582215
ENST00000397979.3	MAP2K7	1	0	0.0010388384027260299	0.03069737571080292	-1.6428397661636478	8.945830072825173	7.302990306661523
ENST00000367449.3	UCHL5	1	0	0.0010407902698938928	0.03074325119171995	1.030571050173287	7.3505226449956576	8.381093695168945
ENST00000360578.6	TPPP	1	0	0.0010414336808104623	0.030750456635115823	-1.6042130938269688	5.714007306522791	4.10979421269582
ENST00000523338.3	TNIP1	1	0	0.0010418650975958634	0.030751399393265634	1.2287250543519974	6.657532137555155	7.886257191907151
ENST00000336292.8	SYNM	1	0	0.0010448680779419676	0.03082131902730459	-1.0593102763189426	11.560126257145482	10.500815980826538
ENST00000221264.6	PLAUR	1	0	0.001045034785212011	0.03082131902730459	1.3242890157724327	5.394216387170281	6.718505402942713
ENST00000614860.1	USPL1	1	0	0.001046731560780064	0.030853713021737537	-1.2496533377464745	6.772447821456464	5.522794483709988
ENST00000376327.5	PLP2	1	0	0.001046934778086681	0.030853713021737537	0.444148636578069	11.894162079841577	12.338310716419645
MSTRG.11812.1	MSTRG.11812	0	1	0.0010486981059291346	0.03089385154998354	2.026596084126002	3.2529104475080888	5.27950653163409
ENST00000409807.3	FHL2	1	0	0.001049447329043041	0.030904096039688665	1.668427174519824	5.2569572988565785	6.925384473376403
ENST00000403150.3	MAFK	1	0	0.001052711311568957	0.0309883589409727	-1.8278773882187247	9.0241155869730445	7.196238198754318
ENST00000347624.3	LRRC15	1	0	0.001054818029166168	0.03103503300312768	3.837979495783839	0.5992415480040231	4.437221043787863
ENST00000296048.8	GYG1	1	0	0.0010551205555446826	0.03103503300312768	0.5301816337688603	10.004220370109666	10.534402003878524
MSTRG.2306.5	MSTRG.2306	0	0	0.00105578935374075	0.03103503300312768	5.774937529672142	-1	4.774937529672142
ENST00000085079.9	EPN1	1	0	0.0010562174305770785	0.03103503300312768	-1.4379148229772862	8.330142292864595	6.892227469887309
ENST00000368172.1	KIRREL	1	0	0.0010563127488495852	0.03103503300312768	1.021239667305381	10.24111797996205	11.262357647267429
ENST00000353379.9	CDK10	1	0	0.0010574882064992121	0.031046296726194408	1.104977221134541	7.013938300665305	8.118915521799844
ENST00000506885.3	CLDND1	1	0	0.0010575027607737603	0.031046296726194408	4.221039793072455	-0.021807066742537257	4.199232726329919
ENST00000361204.6	SREBF2	1	0	0.0010617225181133137	0.031154383297158153	-0.5784729369704291	11.355124842428562	10.776651905458131
ENST00000320816.8	DAB2	1	0	0.0010619938653330604	0.031154383297158153	0.6012491856719895	9.440245045592206	10.041494231264194
MSTRG.5430.7	MSTRG.5430	0	0	0.001062447078210574	0.031155805234062993	6.5357663471076535	-0.9999984422028895	5.535767904904766
MSTRG.16388.2	MSTRG.16388	0	0	0.001063506507321742	0.031174996349621377	-2.075529767239315	9.622364210991634	7.546834443752317
MSTRG.17145.1	MSTRG.17145	0	0	0.0010654992995637231	0.031221522490489807	0.42698032465126634	12.868862020280297	13.295842344931561
ENST00000429800.4	CBWD5	1	0	0.0010665359237817728	0.03124000601405994	-5.846085715007465	5.46411869780765	-0.3819670171998153
ENST00000583418.1	CYB5A	1	0	0.001072803790658389	0.03141102458551176	-1.1056579062732554	6.594365460831914	5.4887075545586566
ENST00000371440.5	BCAS1	1	0	0.001073190623951257	0.03141102458551176	-5.172551002752658	4.702737350714762	-0.4698136520378975
ENST00000528080.3	TMEM41B	1	0	0.0010744299822823108	0.03143534653977402	-1.471542655981197	9.588870629999777	8.117327974018579
ENST00000565149.3	MVD	1	0	0.0010768968297926618	0.03149554987346114	-2.7257056755112172	5.878635920628554	3.152930245117336
ENST00000582124.1	ADORA2B	1	1	0.0010779621987546655	0.031514734589266194	5.033574413875359	-1	4.033574413875359
ENST00000574857.1	SGSM2	1	0	0.0010788461675417878	0.03152860343161131	-1.2284569493257864	6.799375182333814	5.570918233008028
ENST00000366992.5	INTS7	1	0	0.0010802237621842206	0.03155688217899611	5.896584795958679	0.751548073897928	6.648132869856608
ENST00000463684.1	SMC1A	1	0	0.0010831395169161944	0.031630057129612255	-1.4237798781783573	7.391921771462	5.968141893283642
MSTRG.6406.10	MSTRG.6406	0	0	0.0010871965924076985	0.03172726863348477	-0.7211901771624415	8.679848559876188	7.958658382713744
ENST00000303319.7	MMADHC	1	0	0.0010877160171479242	0.03172726863348477	0.4511812710468894	11.554290280583041	12.00547155162993
MSTRG.2384.11	MSTRG.2384	0	0	0.0010877464459644395	0.03172726863348477	-0.9985675121014094	8.33029343943598	7.33172592733457
ENST00000317118.10	PDE4D	1	0	0.0010883516872913473	0.03172726863348477	-5.180179928105708	5.756141910334383	0.575961982228673
ENST00000462002.3	DAP3	1	0	0.001088566200570766	0.03172726863348477	0.7837344969266692	7.853112833989736	8.636847330916405
ENST00000236925.6	CAMSAP2	1	0	0.0010889580461173986	0.03172726863348477	6.941163561690261	-0.9996365494790967	5.941527012211164
ENST00000423368.4	CNOT4	1	0	0.0010893535861140372	0.03172726863348477	6.679185481957973	-0.9997650117518346	5.679420470206138
ENST00000317578.6	SIX5	1	0	0.0010918607522327926	0.031788262150008954	-5.642671122639696	4.6426711226396975	-1
ENST00000512493.3	RPS23	1	0	0.001092426542278747	0.031792709998106274	0.425107648253113	14.346913110778562	14.772020759031674
ENST00000461988.3	POR	1	0	0.0010928441264454081	0.03179284290301897	-0.46947517532205685	11.614440023751353	11.144964848429293
ENST00000391976.4	HDLBP	1	0	0.001094548333435086	0.03182662749595929	0.6298138797617749	12.20877718558463	12.838591065346403
ENST00000300433.5	TMEM92	1	0	0.0010950474988186281	0.03182662749595929	0.6319602518170456	8.655145732211786	9.28710598402883
ENST00000588321.1	TMEM205	1	0	0.0010953514573156394	0.03182662749595929	-1.778941103538798	5.953995195071519	4.1750540915327194
ENST00000557968.3	DTWD1	1	0	0.0010959067616233408	0.03182662749595929	1.4453497734877265	4.588102951477564	6.03345272496529
ENST00000458178.2	LL22NC03-86G7.1	1	0	0.0010960727164190352	0.03182662749595929	1.1350889007605869	5.368011832349243	6.503100733109829
ENST00000468090.3	PDXK	1	0	0.0010975103419885311	0.03185635505099968	-5.50025783014244	6.178410525976868	0.6781526958344273
MSTRG.6295.1	MSTRG.6295	0	0	0.001098702050026683	0.031878924879345634	-0.7814396599123881	8.52568789292834	7.744248233015951
ENST00000537273.3	DARS	1	0	0.0011013574446647463	0.031943930677452215	0.6974726201982566	9.397106029791034	10.09457864998929
ENST00000584610.1	FASN	1	0	0.0011045026926808303	0.032023089933895396	-1.8622999108999942	5.766040205838924	3.9037402949389293
ENST00000368298.2	LMNA	1	0	0.0011052100060577016	0.032031532619090246	1.305588459826791	5.558590302894579	6.86417876272137
ENST00000486719.3	RWDD2B	1	0	0.0011072651025341895	0.03207901610755525	1.1471038932747393	6.566870793851439	7.7139746871261785
ENST00000307630.4	YWHAG	1	0	0.0011085228532977372	0.03210337233946573	-0.5815108275889349	14.234745560573197	13.653234732984261
ENST00000300141.8	DPP8	1	0	0.0011097888287084107	0.03211704506903201	1.1491014907288486	7.369128987897823	8.518230478626672
MSTRG.951.1	MSTRG.951	0	1	0.0011098294280580583	0.03211704506903201	-1.6604832843729194	6.056942372512448	4.396459088139526
MSTRG.24868.3	MSTRG.24868	0	0	0.0011111433565428833	0.03214298465110918	-1.0087957651362969	7.5917101714678035	6.582914406331505
ENST00000465242.3	POLE4	1	0	0.0011144935804042971	0.03222778825649195	1.1002981397530214	7.271078600741126	8.371376740494147
ENST00000545016.2	CORO1B	1	0	0.0011155132314502885	0.03224516035198981	0.7537824406781495	7.754845930482533	8.508628371160682
ENST00000456316.1	RP11-84D1.1	1	0	0.001119668969635094	0.03235313749084108	4.541447825804185	-0.4721740191853967	4.069273806618789
MSTRG.27179.4	MSTRG.27179	0	0	0.0011211803351625434	0.032382706773390654	7.2763968580642855	-0.8601788793938332	6.416217978670453
ENST00000383314.4	RNMT	1	0	0.0011217026362654674	0.032382706773390654	-0.7323490445504584	10.197367382464915	9.465018337914454
MSTRG.12057.8	MSTRG.12057	0	0	0.0011219543365503057	0.032382706773390654	0.7474955745375759	8.563190352799827	9.310685927337401
ENST00000464483.1	BZW1	1	0	0.0011228218302314257	0.0323955982105414	3.0896026648994512	4.228155473583762	7.317758138483213
ENST00000578542.3	PRR11	1	0	0.0011248705914807353	0.03244254908970122	-6.72054023745357	5.7205421218907695	-0.9999981155628024
MSTRG.25323.3	MSTRG.25323	0	1	0.0011263433637786935	0.032467052338958795	-0.9425679797422676	8.421610495396182	7.479042515653913
ENST00000514265.1	RP11-184M15.1	1	0	0.0011267653303113432	0.032467052338958795	1.6498357433136992	5.836850201163258	7.486685944476957
ENST00000421196.5	AKR1C2	1	0	0.0011269855132013185	0.032467052338958795	-1.4352723450405291	14.117956030547441	12.68268368550691
ENST00000545998.1	HMGA2	1	0	0.0011276377096906486	0.03247368798311151	1.2168435832952929	5.066431516958586	6.283275100253878
ENST00000524176.2	MYBL1	1	0	0.0011284768207469082	0.032479645025939294	1.4392438868907687	8.175483126375358	9.614727013266126
ENST00000509282.1	GLRB	1	0	0.0011286884451769698	0.032479645025939294	2.235615522487219	3.8681435454315087	6.103759067918727
ENST00000268058.5	PML	1	0	0.0011315863145080957	0.03255086686542963	1.2051868185292878	7.3244238291997235	8.52961064772901
MSTRG.6422.1	MSTRG.6422	0	0	0.0011330986547249137	0.032582194674919567	1.079956183195719	5.482880434067369	6.562836617263088
ENST00000239316.4	INSL4	1	0	0.0011343032739858563	0.03259910348397602	-1.9140154973839338	9.113126170888846	7.19911067350491
ENST00000525634.3	RPS13	1	0	0.0011345336689345099	0.03259910348397602	0.4194941905822805	13.471234273322716	13.890728463904995
ENST00000551538.3	C14orf80	1	0	0.0011373568381534203	0.03266802885467755	-0.844210189058045	7.717530590309507	6.873320401251461
ENST00000342449.5	BRWD1	1	0	0.0011431348407344149	0.03282174212428685	-0.679404741353938	8.992061855693304	8.312657114339364
ENST00000586644.1	MAP3K14	1	0	0.0011436998150138335	0.032823878177547415	-2.158047961607784	5.253105867328154	3.0950579057203687
ENST00000606498.3	TM2D1	1	0	0.0011440620594510011	0.032823878177547415	-1.0964377961825218	7.686480396437199	6.5900426002546775
