transcript_id	gene_name	known_status	length	single_exon	TSS	polyAsite	PC_potential	lncRNAregions	intergenic	ref_biotype	type	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000602414.3	SNHG8	Known	1114	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000474395766518594	0.017306901857489	0.73977280647673	8.09116890400121	8.83094171047794
ENST00000602461.1	MIR222HG	Known	25063	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	2.9444904786082e-06	0.000313496602450655	1.17992314343732	6.81952645663252	7.99944960006984
ENST00000602520.3	SNHG8	Known	1114	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000228362267895266	0.0100220309554013	1.05037869779128	6.26959876651393	7.3199774643052
ENST00000602561.1	RPL7L1	Known	6316	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00146640833187891	0.0388673568696326	1.06271172790948	7.44586037516973	8.5085721030792
ENST00000602676.4	OAZ1	Known	3970	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00163435420008158	0.0419500183918631	0.410063476631495	12.7682548729498	13.1783183495813
ENST00000602819.3	SNHG8	Known	1063	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000139442231282912	0.00689835773615985	0.960165008057958	7.09694775569729	8.05711276375525
ENST00000602877.1	ANXA8	Known	6406	No	Yes	No	coding	No	No	retained_intron	lncRNA	3.85727323414452e-11	1.44839669143777e-08	1.66269298255057	6.74361702451331	8.40631000706388
ENST00000603312.1	AKR1C3	Known	1383	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.000437978982844237	0.0163900379982503	-1.61338467624498	5.83638253729802	4.22299786105303
ENST00000603484.1	AKR1C3	Known	2411	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	0.00200904653912149	0.0487087796667575	-1.08344905016404	6.35045914639311	5.26701009622907
ENST00000604046.1	GOLGA8S	Known	12483	No	No	No	coding	No	No	retained_intron	lncRNA	0.000821857273042672	0.0259066778488967	-3.10109240018532	5.11850295281079	2.01741055262547
ENST00000604184.1	AKR1C2	Known	3558	No	Yes	No	coding	No	No	processed_transcript	other	6.38685478885103e-05	0.00373871422875579	-1.62283089606832	12.7915903019481	11.1687594058797
ENST00000604428.3	AKR1C2	Known	12036	No	Yes	No	noncoding	No	No	processed_transcript	other	0.00188784111918086	0.0464271360614347	-2.12927352831973	5.60601528883014	3.47674176051041
ENST00000605322.1	AKR1C3	Known	5475	No	Yes	No	coding	No	No	retained_intron	lncRNA	2.40666627176994e-05	0.00172654193478131	-1.2238935302211	7.58969405470773	6.36580052448663
ENST00000605844.3	TAF15	Known	37787	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	0.00152376919870869	0.0397700135494773	-0.698322833505062	12.9205593944025	12.2222365608974
ENST00000606080.1	FRK	Known	129609	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00164739412502154	0.0422001522668165	-0.822500731041737	9.16277202372818	8.34027129268644
ENST00000606483.1	UBE2D1	Known	1387	Yes	No	Yes	noncoding	No	No	retained_intron	lncRNA	3.91089435139532e-07	5.58532308881925e-05	-5.67066038755173	5.619085463823	-0.051574923728728
ENST00000606498.3	TM2D1	Known	44095	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.001144062059451	0.0328238781775474	-1.09643779618252	7.6864803964372	6.59004260025468
ENST00000606557.1	SNX5	Known	1086	Yes	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	0.000149188734484757	0.00726666426698395	1.19657858384125	6.83367833027063	8.03025691411188
ENST00000607520.1	SCARNA15	Known	4324	Yes	No	Yes	noncoding	Yes	No	retained_intron	lncRNA	1.85021364874872e-06	0.000212890726516787	-1.76799653386027	6.52943148298676	4.76143494912649
ENST00000607560.1	RP11-215G15.5	Known	3596	Yes	No	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.00174375402125376	0.0439662473940553	-1.0318187414482	9.20324336053731	8.17142461908911
ENST00000607829.3	ASNSD1	Known	4880	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.82844226748474e-06	0.000303661088457703	-6.90942969325821	5.90942969325822	-1
ENST00000608478.1	FGF2	Known	68633	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	1.15711886187662e-09	3.32356487427897e-07	2.01722626992069	8.65887536683863	10.6761016367593
ENST00000608651.1	GAS6-AS2	Known	2665	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	6.64117234682262e-05	0.00383796939745769	3.72097128946709	1.63474454027709	5.35571582974418
ENST00000608721.1	RP3-428L16.2	Known	2024	Yes	Yes	Yes	noncoding	Yes	No	antisense	lncRNA	0.000180456464650853	0.00833777113246005	1.94005723378862	3.69472416879744	5.63478140258606
ENST00000609078.1	PAFAH1B1	Known	4993	No	No	No	coding	No	No	processed_transcript	other	0.0015986777051594	0.0412957764127701	0.753797536138627	7.70477607921988	8.4585736153585
ENST00000609194.1	RP5-943J3.2	Known	694	Yes	No	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000426418853791314	0.0160825301853474	-2.6285742840919	6.62902974383839	4.00045545974649
ENST00000609199.1	TCEB3	Known	16421	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00012836636727001	0.0064667917888374	0.768817197418056	9.454596531785	10.2234137292031
ENST00000609742.2	RP11-479G22.8	Known	2056	Yes	No	Yes	noncoding	Yes	No	lincRNA	lncRNA	5.9599332963348e-06	0.000552744319701162	-1.01914364740134	8.58123869030033	7.56209504289898
ENST00000610498.1	NFKB2	Known	3509	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00123370054849177	0.0345710109651441	-0.68968825533451	9.33749103362284	8.64780277828833
ENST00000610527.2	C18orf21	Known	6661	No	Yes	Yes	noncoding	Yes	No	protein_coding	prot_coding	0.00129680758450518	0.0357793395815251	-5.24181749084145	6.98886001608301	1.74704252524156
ENST00000610537.2	ERCC5	Known	29738	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00132028382219783	0.0362193470353965	0.602321971348769	9.07846681734165	9.68078878869041
ENST00000610633.2	ZRANB2	Known	17737	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	5.66735317585719e-05	0.00341507255791367	-1.04957804941899	9.99139471566415	8.94181666624516
ENST00000610653.2	GAS2L1	Known	5053	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000441851772242162	0.0164549704266497	-1.80898352316422	5.88914615357223	4.08016263040801
ENST00000610704.2	ZNF282	Known	30763	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000390422438639024	0.0151894788323745	-0.647760437945375	9.77380012401117	9.12603968606579
ENST00000610761.1	MAPK8IP3	Known	64096	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	6.06880222528935e-06	0.00055880166135897	7.35315331666302	-1	6.35315331666302
ENST00000610925.2	NBPF10	Known	71009	No	No	No	coding	No	No	protein_coding	prot_coding	0.000208718847083905	0.00934645182779391	0.793355700707761	8.3696524423078	9.16300814301556
ENST00000611155.2	XBP1	Known	6012	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000773170542066898	0.0247469225848996	-1.40489672722428	8.00548333236302	6.60058660513874
ENST00000611299.2	SYTL3	Known	114862	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.93547960690239e-05	0.00255862680490309	6.04028969126357	0.317725861355523	6.35801555261909
ENST00000611312.1	EFHD1	Known	20038	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000615122450241585	0.0210445692676651	-4.86722563335365	4.40188454538585	-0.465341087967798
ENST00000611354.2	COL12A1	Known	121581	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.00151202165810684	0.0396212338373375	7.44707968031623	-0.431968095717085	7.01511158459915
ENST00000611537.1	VGF	Known	3048	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000981915597433377	0.0294333788721297	2.57710192159847	3.52985358284988	6.10695550444835
ENST00000611843.2	ANXA8	Known	16162	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	6.24081687654935e-07	8.29705286193678e-05	1.76135443507242	7.55731280236843	9.31866723744085
ENST00000611976.1	CDC42EP3	Known	30653	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.21845739397496e-08	2.77438648867364e-06	1.74919422225718	10.4040690602732	12.1532632825304
ENST00000612049.1	PCGF1	Known	2307	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00130594922996244	0.0359928585301894	6.6066376602238	-0.999120645986016	5.60751701423779
ENST00000612198.2	SBNO2	Known	48484	No	No	No	coding	No	No	protein_coding	prot_coding	0.00125912741633114	0.0351173373648269	-0.601846636434041	10.2377000866084	9.63585345017432
ENST00000612242.2	RSBN1	Known	50615	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.35752722278608e-06	0.000345987112487824	-1.22601033548789	7.94603516760846	6.72002483212057
ENST00000612277.2	HLCS	Known	230076	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	0.00072718783950994	0.0237859781378806	6.41613629930522	-1	5.41613629930522
ENST00000612311.2	TMCO1	Known	44629	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000469939265741254	0.0171850426883442	-1.19693606416429	6.81501536190243	5.61807929773814
ENST00000612402.2	WDR36	Known	38330	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.0011692146534898	0.0332824943615091	-0.535207498086547	10.5383417332625	10.0031342351759
ENST00000612480.1	CH17-472G23.4	Known	89565	No	No	No	coding	No	No	unprocessed_pseudogene	other	0.000102608786869383	0.00539516160303588	1.49506632430976	4.85263842878945	6.3477047530992
ENST00000612661.1	MARCKS	Known	6109	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000566502648239533	0.0198036668272182	-0.523918974230431	10.9790489275381	10.4551299533077
ENST00000612794.1	GPX2	Known	3752	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000420361892376011	0.0159507565744976	-7.5295115000422	8.65574017530262	1.12622867526042
ENST00000612828.2	CNTNAP3B	Known	238936	No	No	No	coding	No	No	protein_coding	prot_coding	2.67063694462194e-06	0.000289138706169006	-2.03088877148812	8.14115976276018	6.11027099127206
ENST00000613196.2	CASP4	Known	13830	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.36191715962478e-05	0.00108182893332273	1.87213642036976	5.86618834094983	7.73832476131959
ENST00000613197.2	ZNF229	Known	22327	No	No	Yes	coding	Yes	No	protein_coding	prot_coding	6.25564841161257e-05	0.00368150648150383	6.40432192367943	-1	5.40432192367943
ENST00000613647.2	FGFR3	Known	15560	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.95324058425259e-06	0.000223894975609848	-6.57152166040926	5.57152166040926	-1
ENST00000613687.2	ACACA	Known	274128	No	No	No	coding	No	No	protein_coding	prot_coding	8.10654608025798e-06	0.000715616511032131	-0.77521292900081	11.6846644216514	10.9094514926506
ENST00000614079.1	ARHGAP35	Known	85631	No	No	No	coding	Yes	No	protein_coding	prot_coding	1.94222459569613e-07	3.05115556536533e-05	8.75765596790089	-0.639716970215665	8.11793899768522
ENST00000614145.2	MRPS21	Known	15259	No	No	Yes	noncoding	No	No	protein_coding	prot_coding	6.88700595715548e-05	0.00394450191639849	0.633200512989363	10.08364943533	10.7168499483194
ENST00000614409.2	AGAP1	Known	422623	No	No	Yes	coding	No	No	protein_coding	prot_coding	8.46017638736465e-06	0.000742017601616538	-7.84051407372932	6.84052581415382	-0.999988259575497
ENST00000614691.1	METTL7B	Known	2930	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	7.21231906812415e-07	9.33993678282014e-05	-1.52423485977394	7.96808421402855	6.44384935425461
ENST00000614848.1	RHBDD2	Known	9972	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.54059278219765e-07	5.11339982355026e-05	-1.05259696659393	9.75520516423947	8.70260819764554
ENST00000614860.1	USPL1	Known	42833	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00104673156078006	0.0308537130217375	-1.24965333774647	6.77244782145646	5.52279448370999
ENST00000615073.2	MFSD12	Known	9103	No	Yes	No	coding	No	No	protein_coding	prot_coding	3.98578417875744e-06	0.000398977514601055	-1.22020345105288	7.92178731777409	6.70158386672121
ENST00000615296.2	PCSK6	Known	142955	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000668790936653577	0.0222286355486971	-4.19430673555481	4.96769406422066	0.773387328665842
ENST00000615393.2	VEGFA	Known	16275	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	9.76603695666365e-08	1.73616680557297e-05	1.59772888289513	8.38671380826034	9.98444269115546
ENST00000615535.1	SNHG22	Known	420	Yes	Yes	Yes	noncoding	Yes	No	antisense	lncRNA	5.65070464762139e-06	0.000527881421917417	-2.75541032733055	5.78949145100609	3.03408112367554
ENST00000615575.2	FAM228B	Known	46157	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.04617902818907e-05	0.000887891103119188	1.48723573493376	5.36287150225581	6.85010723718957
ENST00000616122.2	SYNCRIP	Known	35137	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000668535258854138	0.0222286355486971	-0.830875018046985	9.12231037521618	8.29143535716919
ENST00000616469.2	MIAT	Known	19007	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000188369644011859	0.00863617039136444	-7.50684168017158	6.50684177308875	-0.999999907082828
ENST00000616661.2	DHRS3	Known	49821	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.09370501719406e-11	8.48248058466038e-09	-1.93272439458	9.53566872295199	7.60294432837199
ENST00000616721.2	FCGBP	Known	71303	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000168475711657602	0.00792711177033447	-2.43746668132772	5.67398848274135	3.23652180141363
ENST00000616787.2	SEP15	Known	51977	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	8.77056516307443e-05	0.00473444456211768	6.79266250230816	-1	5.79266250230816
ENST00000616828.2	LARP4	Known	60575	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.37465278376571e-05	0.00108752977734772	7.31880311022454	-0.277542994086536	7.041260116138
ENST00000616844.1	FOXN2	Known	29348	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.00126681893314915	0.0352807239569546	5.28937535224969	-0.192531541875672	5.09684381037402
ENST00000616978.2	SLC9A7	Known	159920	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000262205862957253	0.0112257067368523	0.641106847580247	9.97075843758442	10.6118652851647
ENST00000617139.2	NID2	Known	64425	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	9.56171137843198e-08	1.70880489051876e-05	2.82598246699611	5.80979002049536	8.63577248749147
ENST00000617357.1	JAG1	Known	1406	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	2.90410270608342e-06	0.000309705065496073	-2.56138643651273	5.96230046073954	3.40091402422681
ENST00000617411.1	FAM60A	Known	45630	No	No	No	coding	No	No	protein_coding	prot_coding	2.29305641880005e-06	0.000258059362499959	-0.790598949952638	11.2622809492144	10.4716819992618
ENST00000617501.2	ZNF274	Known	30231	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000487606911107959	0.0176966134824881	0.678361176381895	8.8631467665356	9.54150794291749
ENST00000617979.2	GALE	Known	5205	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.4554372843255e-06	0.000353709037015324	0.766262242152135	9.79348560266286	10.559747844815
ENST00000617994.1	CFD	Known	3940	No	No	No	coding	No	No	protein_coding	prot_coding	0.00127794802404923	0.0354751550837495	-2.61649269267528	5.59446794924516	2.97797525656988
ENST00000618150.2	THOC2	Known	21448	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.0015862891310898	0.0410584325635171	-0.823763034815568	8.64698244129836	7.8232194064828
ENST00000618395.2	COL5A1	Known	203035	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	6.93783315902792e-06	0.000624624073780692	1.304935331348	9.2054160230815	10.5103513544295
ENST00000618412.2	GTF2IP1	Known	6148	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	1.16303048576761e-05	0.000962651588203581	-1.22990513658796	8.33579129555916	7.1058861589712
ENST00000618471.2	ACAP2	Known	164392	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	0.00147408532622367	0.0390201740566436	6.1116456187171	1.12123987453927	7.23288549325637
ENST00000618518.2	GAS2L1	Known	5727	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00148492912924565	0.039159092011628	-1.06907874362083	7.31859173939961	6.24951299577878
ENST00000618562.1	VEGFC	Known	109189	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.4425592587056e-12	1.62575388992258e-09	1.37393932184449	8.15048049421075	9.52441981605524
ENST00000618628.2	ENC1	Known	14018	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00201462150498095	0.0488236034866237	1.24637454155878	8.44532715510795	9.69170169666673
ENST00000618907.2	GHITM	Known	14126	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000366600814082153	0.0145163739020586	-1.29151368062094	7.65582416160297	6.36431048098203
ENST00000619009.2	BARD1	Known	84065	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000749168612309775	0.024210223454983	5.63339796610917	-1	4.63339796610917
ENST00000619162.2	ANXA8L1	Known	15203	No	Yes	No	coding	No	No	protein_coding	prot_coding	5.27203038093481e-07	7.19548018853224e-05	1.41663196849882	9.68844049237906	11.1050724608779
ENST00000619362.1	IFI27L2	Known	1839	No	No	No	coding	No	No	protein_coding	prot_coding	6.92627742889657e-07	9.0213884542161e-05	1.16527573652386	7.64464138419701	8.80991712072087
ENST00000619747.1	LAPTM4B	Known	77541	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00139385425061815	0.0377278826941831	-0.431526551116	12.371627319547	11.940100768431
ENST00000620041.2	FTH1	Known	3065	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.017169058873e-07	3.14593044781866e-05	0.72215450605241	15.3941589400339	16.1163134460863
ENST00000620353.1	ANXA8L1	Known	6147	No	No	No	noncoding	No	No	retained_intron	lncRNA	6.46840805892876e-07	8.55530321567283e-05	1.42650816471101	6.08350371263629	7.51001187734729
ENST00000620414.1	RP11-9E17.1	Known	2820	Yes	No	Yes	noncoding	Yes	No	sense_intronic	lncRNA	0.00205427424071131	0.0494625799897512	-1.18699246382876	8.92243975334071	7.73544728951195
ENST00000620482.2	MLLT6	Known	10715	No	Yes	No	coding	No	No	retained_intron	lncRNA	0.000329945284584631	0.0134098195203121	-1.40632613650455	6.54784457487066	5.14151843836611
ENST00000620489.1	RGS3	Known	3600	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.60940183855395e-05	0.00238386158879235	1.17205611979917	7.58179054981195	8.75384666961112
ENST00000620847.1	GDNF	Known	22145	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000334810647783867	0.0135412653573058	4.61676795079845	1.04816562490146	5.66493357569991
ENST00000620890.1	GPX1	Known	1178	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000199491719044923	0.0090066123501003	0.779270497895525	10.1542032660139	10.9334737639095
ENST00000621039.2	GRIP2	Known	51263	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00191283039259067	0.0468631270306978	-4.97065704157505	5.55246786437575	0.581810822800698
ENST00000621040.2	GTF2I	Known	6594	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.0007826575554258	0.0250089790967255	-1.16165942793449	8.87944673765497	7.71778730972047
ENST00000621064.1	TRPM2	Known	17775	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000583594601643119	0.0202539953339416	0.830530888855244	7.31835170441888	8.14888259327413
ENST00000621141.2	GPR1	Known	38308	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.14727434981661e-08	2.6600523381275e-06	6.09224502758174	-0.407696217729759	5.68454880985198
ENST00000621244.1	YTHDF2	Known	32160	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	8.46345602217962e-06	0.000742017601616538	0.916119038863003	9.05132961314399	9.96744865200699
ENST00000621408.2	TCF20	Known	55328	No	No	No	coding	No	No	protein_coding	prot_coding	0.000700482806808949	0.0231321600256253	-1.37752999755472	8.88085292338999	7.50332292583528
ENST00000621709.2	CADM1	Known	66795	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.0771575387338e-06	0.000130782895676832	-0.939324110803912	10.3769393291351	9.43761521833116
ENST00000621712.1	BAAT	Known	11057	No	No	No	coding	No	No	protein_coding	prot_coding	1.77732107580996e-07	2.84434188051192e-05	-2.47777521462818	8.23320534985628	5.7554301352281
ENST00000621786.1	LAGE3	Known	1139	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	0.000220817043797757	0.00977082567044208	0.762950919774003	8.21026443561702	8.97321535539102
ENST00000621948.2	GTF2IP1	Known	4720	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	7.56306253926425e-06	0.000673042618595311	-2.17561456853322	8.19243312079464	6.01681855226142
ENST00000622018.2	HPCAL1	Known	97453	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.92119491600793e-08	4.15415227667255e-06	1.10367009012464	9.66671764828897	10.7703877384136
ENST00000622082.2	NUCB2	Known	36201	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000258087623940299	0.0110987771106438	0.950243435376761	8.86975449262614	9.8199979280029
ENST00000622124.2	TM4SF1	Known	8719	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.00114547421594361	0.0328399138624548	-0.418322015367024	13.8922818952671	13.4739598799001
ENST00000622283.1	SPRY1	Known	5374	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00128150420878078	0.0355320182672844	-4.09267009313439	5.32730877974364	1.23463868660925
ENST00000622306.2	NOMO2	Known	62187	No	No	No	coding	No	No	protein_coding	prot_coding	0.000377508029643311	0.0148129201385307	0.513424315533992	11.7327649955007	12.2461893110347
ENST00000622567.2	FAM107B	Known	53630	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	5.52484034688189e-13	2.95337246793005e-10	-7.62605955935879	6.6260595593588	-1
ENST00000622712.2	NAPEPLD	Known	49550	No	No	No	coding	No	No	protein_coding	prot_coding	0.000221864616975864	0.00978299346394383	-6.91352506180558	7.63887966184843	0.72535460004285
ENST00000622769.2	ANXA8L1	Known	16108	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.86044595925036e-05	0.00304924652489988	1.43535994257785	6.50026385132137	7.93562379389921
ENST00000622803.2	NBPF8	Known	112683	No	No	No	coding	No	No	protein_coding	prot_coding	1.74465260717552e-05	0.00132574653250296	0.983335193692051	7.64497287713034	8.62830807082239
ENST00000623631.1	RP11-185E8.2	Known	1644	Yes	Yes	No	noncoding	Yes	No	TEC	other	0.00178136562184141	0.0445522077168164	1.31660126531698	4.58887636953143	5.9054776348484
ENST00000623712.1	CTB-151G24.2	Known	365	Yes	No	No	noncoding	Yes	No	TEC	other	0.00202271324817253	0.0489476258109326	1.12682107320657	5.14151232591676	6.26833339912333
ENST00000623799.1	YY1	Known	2741	Yes	No	Yes	noncoding	No	No	TEC	other	0.000624528660030846	0.0212342502929304	-0.978146285975498	7.48618630574617	6.50804001977068
ENST00000624094.1	AP000892.6	Known	5325	Yes	Yes	Yes	coding	Yes	No	TEC	other	0.000116019932192968	0.00594994425077823	2.4011505209844	5.56686810895268	7.96801862993709
ENST00000624145.1	ANKRD28	Known	130948	No	Yes	No	coding	No	No	protein_coding	prot_coding	3.48329757403259e-09	8.99777843477539e-07	-8.84363022715022	7.8461167690548	-0.99751345809542
ENST00000624519.1	CH507-154B10.2	Known	4583	No	No	No	noncoding	Yes	No	lincRNA	lncRNA	0.00185783719573529	0.0459546059820423	-1.13561526035386	6.25383640467822	5.11822114432437
ENST00000625013.1	RP3-331H24.7	Known	2134	Yes	No	Yes	noncoding	Yes	No	TEC	other	0.000532968581234429	0.0189760973532297	-1.08467022515829	6.94141961199275	5.85674938683445
ENST00000625161.1	RP11-107E5.2	Known	3060	Yes	Yes	Yes	coding	Yes	No	TEC	other	0.00196920812246456	0.0479391947004917	3.3085296478232	3.11692465721308	6.42545430503627
ENSTR0000313871.5	AKAP17A	Known	10921	No	No	No	coding	No	No	protein_coding	prot_coding	0.000160767977936813	0.00765333125395301	-0.804629991162966	8.80950275470715	8.00487276354418
ENSTR0000381261.5	AKAP17A	Known	8678	No	No	No	coding	No	No	protein_coding	prot_coding	0.000141770925798256	0.0069910958072853	-1.15480855086842	7.08941170803284	5.93460315716442
ENSTR0000381657.4	PLCXD1	Known	22164	No	No	No	coding	No	No	protein_coding	prot_coding	6.08703156377334e-05	0.00361265557968065	-1.22002147588487	10.5743494935131	9.35432801762824
ENSTR0000399012.3	PLCXD1	Known	27031	No	No	No	coding	No	No	protein_coding	prot_coding	0.00120376264117721	0.0339419315741149	-1.2311789896833	8.79086177339861	7.55968278371532
ENSTR0000485332.4	GTPBP6	Known	7934	No	No	No	coding	No	No	retained_intron	lncRNA	0.000254683304384625	0.0109892134089772	-1.34612666214433	6.36800871119598	5.02188204905165
MSTRG.10016.1	MSTRG.10016	Unknown	144424	No	Yes	Yes	coding	No	No	unknown	unknown	4.67241348299306e-06	0.000453554063909656	-0.838992319342233	10.0256535618888	9.1866612425466
MSTRG.10197.2	MSTRG.10197	Unknown	29741	No	Yes	Yes	coding	No	No	unknown	unknown	0.00145806700908505	0.0387427076832378	-0.807743415208374	8.99821305900542	8.19046964379704
MSTRG.10231.4	MSTRG.10231	Unknown	7503	No	Yes	No	noncoding	Yes	No	unknown	unknown	0.000226246076855722	0.00995754388686271	3.08355131834848	3.53616437864185	6.61971569699033
MSTRG.10231.5	MSTRG.10231	Unknown	3617	Yes	Yes	No	noncoding	No	Yes	unknown	unknown	0.000524002629621903	0.0187435643217496	2.03658902673549	4.9577412639077	6.99433029064319
MSTRG.10329.6	MSTRG.10329	Unknown	8967	No	Yes	No	coding	No	No	unknown	unknown	1.19675151959518e-05	0.000984213052605539	6.72525508610495	-1	5.72525508610495
MSTRG.10346.2	MSTRG.10346	Unknown	29967	No	Yes	Yes	coding	No	No	unknown	unknown	1.42713130855459e-27	4.57734528077529e-24	3.6758066994742	8.67391951300433	12.3497262124785
MSTRG.10505.6	MSTRG.10505	Unknown	6481	No	No	Yes	coding	No	No	unknown	unknown	2.85506399274743e-06	0.000306092285473146	-1.33698252103292	8.35375121972448	7.01676869869156
MSTRG.10563.1	MSTRG.10563	Unknown	14396	No	No	Yes	coding	No	No	unknown	unknown	9.96213026898434e-07	0.000123102797307508	-1.32627737581751	8.65591731409373	7.32963993827623
MSTRG.1059.4	MSTRG.1059	Unknown	12495	No	No	No	coding	No	No	unknown	unknown	0.00192123119273159	0.0469792292004129	-0.680044912746265	8.78594211388332	8.10589720113705
MSTRG.10654.8	MSTRG.10654	Unknown	65083	No	Yes	Yes	coding	Yes	No	unknown	unknown	3.59270533404526e-05	0.00237590789088318	-8.14211505376057	7.7102061139422	-0.431908939818381
MSTRG.10741.14	MSTRG.10741	Unknown	33887	No	Yes	Yes	coding	No	No	unknown	unknown	0.000170422609068164	0.00798455336472311	6.19183905221469	-1	5.19183905221469
MSTRG.10910.16	MSTRG.10910	Unknown	12940	No	No	No	coding	No	No	unknown	unknown	0.000732955747080148	0.0238664468639343	-6.69045559929812	5.69045586870396	-0.999999730594159
MSTRG.10989.14	MSTRG.10989	Unknown	31487	No	Yes	Yes	coding	No	No	unknown	unknown	2.57303445775787e-06	0.000280514775139926	-1.78279253429407	7.97214245455307	6.18934992025899
MSTRG.11014.4	MSTRG.11014	Unknown	28361	No	Yes	Yes	coding	No	No	unknown	unknown	0.000313483576006018	0.0129181077249546	0.989032499856844	6.96400683548828	7.95303933534512
